"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
499326723,"8",389668,"XKR9","XK, Kell blood group complex subunit-related family, member 9"
499326724,"8",105375891,"LOC105375891","uncharacterized LOC105375891"
499326725,"8",105375894,"LOC105375894","uncharacterized LOC105375894"
499326726,"8",2138,"EYA1","EYA transcriptional coactivator and phosphatase 1"
499326727,"8",27196,"TRAPPC2P2","trafficking protein particle complex 2 pseudogene 2"
499326728,"8",105375893,"LOC105375893","uncharacterized LOC105375893"
499326729,"8",102724772,"LOC102724772","uncharacterized LOC102724772"
499326730,"8",105375892,"LOC105375892","uncharacterized LOC105375892"
499326731,"8",9242,"MSC","musculin"
499326732,"8",100132891,"LOC100132891","uncharacterized LOC100132891"
499326733,"8",100271233,"RPS20P20","ribosomal protein S20 pseudogene 20"
499326734,"8",8989,"TRPA1","transient receptor potential cation channel, subfamily A, member 1"
499326735,"8",105375895,"LOC105375895","uncharacterized LOC105375895"
499326736,"8",105375896,"LOC105375896","uncharacterized LOC105375896"
499326737,"8",392232,"LOC392232","transient receptor potential cation channel, subfamily A, member 1 pseudogene"
499326738,"8",100873524,"RNA5SP271","RNA, 5S ribosomal pseudogene 271"
499326739,"8",100129527,"LOC100129527","ESF1, nucleolar pre-rRNA processing protein, homolog (S. cerevisiae) pseudogene"
499326740,"8",105375897,"LOC105375897","uncharacterized LOC105375897"
499326741,"8",9312,"KCNB2","potassium channel, voltage gated Shab related subfamily B, member 2"
499326742,"8",100271703,"HAUS1P3","HAUS augmin-like complex, subunit 1 pseudogene 3"
499326743,"8",100419613,"LOC100419613","CTAGE family, member 5 pseudogene"
499326744,"8",101926908,"LOC101926908","uncharacterized LOC101926908"
499326745,"8",105375898,"LOC105375898","uncharacterized LOC105375898"
499326746,"8",7013,"TERF1","telomeric repeat binding factor (NIMA-interacting) 1"
499326747,"8",157869,"SBSPON","somatomedin B and thrombospondin, type 1 domain containing"
499326748,"8",646197,"LOC646197","heat shock protein 90kDa alpha (cytosolic), class B member 1 pseudogene"
499326749,"8",105375901,"LOC105375901","uncharacterized LOC105375901"
499326750,"8",100130301,"C8orf89","chromosome 8 open reading frame 89"
499326751,"8",100131252,"LOC100131252","family with sequence similarity 213, member A pseudogene"
499326752,"8",105375900,"LOC105375900","uncharacterized LOC105375900"
499326753,"8",6129,"RPL7","ribosomal protein L7"
499326754,"8",157506,"RDH10","retinol dehydrogenase 10 (all-trans)"
499326755,"8",101926926,"LOC101926926","uncharacterized LOC101926926"
499326756,"8",105375899,"LOC105375899","uncharacterized LOC105375899"
499326757,"8",100128126,"STAU2-AS1","STAU2 antisense RNA 1"
499326758,"8",27067,"STAU2","staufen double-stranded RNA binding protein 2"
499326759,"8",552879,"VENTXP6","VENT homeobox pseudogene 6"
499326760,"8",105375902,"LOC105375902","uncharacterized LOC105375902"
499326761,"8",55284,"UBE2W","ubiquitin-conjugating enzyme E2W (putative)"
499326762,"8",101926947,"NCRNA00249","uncharacterized NCRNA00249"
499326763,"8",100132965,"GYG1P1","glycogenin 1 pseudogene 1"
499326764,"8",6921,"TCEB1","transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C)"
499326765,"8",54968,"TMEM70","transmembrane protein 70"
499326766,"8",100271234,"RPS20P21","ribosomal protein S20 pseudogene 21"
499326767,"8",100287016,"DSTNP3","destrin (actin depolymerizing factor) pseudogene 3"
499326768,"8",23643,"LY96","lymphocyte antigen 96"
499326769,"8",100271258,"RPS3AP32","ribosomal protein S3a pseudogene 32"
499326770,"8",105375903,"LOC105375903","uncharacterized LOC105375903"
499326771,"8",56704,"JPH1","junctophilin 1"
499326772,"8",101926965,"LOC101926965","uncharacterized LOC101926965"
499326773,"8",54332,"GDAP1","ganglioside induced differentiation associated protein 1"
499326774,"8",100847058,"MIR5681A","microRNA 5681a"
499326775,"8",100847091,"MIR5681B","microRNA 5681b"
499326776,"8",105375904,"LOC105375904","uncharacterized LOC105375904"
499326777,"8",441355,"FLJ39080","uncharacterized LOC441355"
499326778,"8",286157,"PCBP2P2","poly(rC) binding protein 2 pseudogene 2"
499326779,"8",100302260,"MIR2052","microRNA 2052"
499326780,"8",51050,"PI15","peptidase inhibitor 15"
499326781,"8",83690,"CRISPLD1","cysteine-rich secretory protein LCCL domain containing 1"
499326782,"8",105375905,"LOC105375905","uncharacterized LOC105375905"
499326783,"8",101805492,"CASC9","cancer susceptibility candidate 9 (non-protein coding)"
499326784,"8",100874436,"HIGD1AP6","HIG1 hypoxia inducible domain family, member 1A pseudogene 6"
499326785,"8",3174,"HNF4G","hepatocyte nuclear factor 4, gamma"
499326786,"8",105375906,"LOC105375906","uncharacterized LOC105375906"
499326787,"8",102724858,"LOC102724858","uncharacterized LOC102724858"
499326788,"8",101926978,"LINC01111","long intergenic non-protein coding RNA 1111"
499326789,"8",137290,"MRPL9P1","mitochondrial ribosomal protein L9 pseudogene 1"
499326790,"8",100192378,"ZFHX4-AS1","ZFHX4 antisense RNA 1"
499326791,"8",79776,"ZFHX4","zinc finger homeobox 4"
499326792,"8",100422921,"MIR3149","microRNA 3149"
499326793,"8",5828,"PEX2","peroxisomal biogenesis factor 2"
499326794,"8",105375907,"LOC105375907","uncharacterized LOC105375907"
499326795,"8",100874456,"HIGD1AP18","HIG1 hypoxia inducible domain family, member 1A pseudogene 18"
499326796,"8",105375908,"LOC105375908","uncharacterized LOC105375908"
499326797,"8",105375909,"LOC105375909","uncharacterized LOC105375909"
499326798,"8",102724874,"LOC102724874","uncharacterized LOC102724874"
499326799,"8",105375910,"LOC105375910","uncharacterized LOC105375910"
499326800,"8",105375911,"LOC105375911","uncharacterized LOC105375911"
499326801,"8",5569,"PKIA","protein kinase (cAMP-dependent, catalytic) inhibitor alpha"
499326802,"8",101927003,"LOC101927003","uncharacterized LOC101927003"
499326803,"8",51101,"ZC2HC1A","zinc finger, C2HC-type containing 1A"
499326804,"8",3574,"IL7","interleukin 7"
499326805,"8",101241902,"LOC101241902","chromosome 4 open reading frame 46 pseudogene"
499326806,"8",100422712,"PRKRIRP7","protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor) pseudogene 7"
499326807,"8",105375914,"LOC105375914","uncharacterized LOC105375914"
499326808,"8",105375912,"LOC105375912","uncharacterized LOC105375912"
499326809,"8",105375913,"LOC105375913","uncharacterized LOC105375913"
499326810,"8",105375915,"LOC105375915","uncharacterized LOC105375915"
499326811,"8",100128963,"RPL3P9","ribosomal protein L3 pseudogene 9"
499326812,"8",105375916,"LOC105375916","uncharacterized LOC105375916"
499326813,"8",11075,"STMN2","stathmin 2"
499326814,"8",23462,"HEY1","hes-related family bHLH transcription factor with YRPW motif 1"
499326815,"8",101927067,"LOC101927067","uncharacterized LOC101927067"
499326816,"8",101927040,"LOC101927040","uncharacterized LOC101927040"
499326817,"8",100151682,"RNU7-85P","RNA, U7 small nuclear 85 pseudogene"
499326818,"8",105375917,"LOC105375917","uncharacterized LOC105375917"
499326819,"8",28957,"MRPS28","mitochondrial ribosomal protein S28"
499326820,"8",7163,"TPD52","tumor protein D52"
499326821,"8",105375919,"LOC105375919","uncharacterized LOC105375919"
499326822,"8",105375918,"LOC105375918","uncharacterized LOC105375918"
499326823,"8",105375920,"LOC105375920","uncharacterized LOC105375920"
499326824,"8",100847056,"MIR5708","microRNA 5708"
499326825,"8",402342,"RPL13AP18","ribosomal protein L13a pseudogene 18"
499326826,"8",340443,"RPS5P5","ribosomal protein S5 pseudogene 5"
499326827,"8",100216346,"LOC100216346","ADP-ribosylation factor-like 6 interacting protein 6 pseudogene"
499326828,"8",105375922,"LOC105375922","uncharacterized LOC105375922"
499326829,"8",105375921,"LOC105375921","uncharacterized LOC105375921"
499326830,"8",65986,"ZBTB10","zinc finger and BTB domain containing 10"
499326831,"8",105375923,"LOC105375923","uncharacterized LOC105375923"
499326832,"8",389672,"RPSAP47","ribosomal protein SA pseudogene 47"
499326833,"8",100287085,"OCIAD2P1","OCIA domain containing 2 pseudogene 1"
499326834,"8",100128119,"SLC25A51P3","solute carrier family 25, member 51 pseudogene 3"
499326835,"8",619279,"ZNF704","zinc finger protein 704"
499326836,"8",137529,"CKS1BP7","CDC28 protein kinase regulatory subunit 1B pseudogene 7"
499326837,"8",100873896,"HMGB1P41","high mobility group box 1 pseudogene 41"
499326838,"8",55824,"PAG1","phosphoprotein membrane anchor with glycosphingolipid microdomains 1"
499326839,"8",105375924,"LOC105375924","uncharacterized LOC105375924"
499326840,"8",646463,"UBE2HP1","ubiquitin-conjugating enzyme E2H pseudogene 1"
499326841,"8",2171,"FABP5","fatty acid binding protein 5 (psoriasis-associated)"
499326842,"8",105375925,"LOC105375925","uncharacterized LOC105375925"
499326843,"8",105375926,"LOC105375926","uncharacterized LOC105375926"
499326844,"8",105375927,"LOC105375927","uncharacterized LOC105375927"
499326845,"8",5375,"PMP2","peripheral myelin protein 2"
499326846,"8",646480,"FABP9","fatty acid binding protein 9, testis"
499326847,"8",2167,"FABP4","fatty acid binding protein 4, adipocyte"
499326848,"8",2503,"FTH1P11","ferritin, heavy polypeptide 1 pseudogene 11"
499326849,"8",101927118,"LOC101927118","uncharacterized LOC101927118"
499326850,"8",646486,"FABP12","fatty acid binding protein 12"
499326851,"8",650747,"IMPA1P","inositol(myo)-1(or 4)-monophosphatase 1 pseudogene"
499326852,"8",100421776,"NIPA2P4","non imprinted in Prader-Willi/Angelman syndrome 2 pseudogene 4"
499326853,"8",100271114,"RPS26P34","ribosomal protein S26 pseudogene 34"
499326854,"8",100631269,"SLC10A5P1","SLC10A5 pseudogene 1"
499326855,"8",3612,"IMPA1","inositol(myo)-1(or 4)-monophosphatase 1"
499326856,"8",347051,"SLC10A5","solute carrier family 10, member 5"
499326857,"8",79752,"ZFAND1","zinc finger, AN1-type domain 1"
499326858,"8",92421,"CHMP4C","charged multivesicular body protein 4C"
499326859,"8",64089,"SNX16","sorting nexin 16"
499326860,"8",100128836,"HNRNPA1P36","heterogeneous nuclear ribonucleoprotein A1 pseudogene 36"
499326861,"8",105375928,"LOC105375928","uncharacterized LOC105375928"
499326862,"8",105375929,"LOC105375929","uncharacterized LOC105375929"
499326863,"8",105375930,"LOC105375930","uncharacterized LOC105375930"
499326864,"8",389674,"HNRNPA1P4","heterogeneous nuclear ribonucleoprotein A1 pseudogene 4"
499326865,"8",105375931,"LOC105375931","uncharacterized LOC105375931"
499326866,"8",101927141,"LOC101927141","uncharacterized LOC101927141"
499326867,"8",100420845,"LOC100420845","solute carrier family 25, member 43 pseudogene"
499326868,"8",100533622,"LOC100533622","sulfite oxidase pseudogene"
499326869,"8",103352670,"LINC01419","long intergenic non-protein coding RNA 1419"
499326870,"8",105375932,"LOC105375932","uncharacterized LOC105375932"
499326871,"8",138046,"RALYL","RALY RNA binding protein-like"
499326872,"8",100422271,"LOC100422271","proteasome (prosome, macropain) 26S subunit, ATPase, 2 pseudogene"
499326873,"8",105375934,"LOC105375934","uncharacterized LOC105375934"
499326874,"8",100421444,"LOC100421444","glucosamine-phosphate N-acetyltransferase 1 pseudogene"
499326875,"8",66,"ACTBP6","actin, beta pseudogene 6"
499326876,"8",3513,"IGJP1","immunoglobulin J polypeptide pseudogene 1"
499326877,"8",105375933,"LOC105375933","uncharacterized LOC105375933"
499326878,"8",100422614,"LOC100422614","solute carrier family 7 (anionic amino acid transporter), member 13 pseudogene"
499326879,"8",85444,"LRRCC1","leucine rich repeat and coiled-coil centrosomal protein 1"
499326880,"8",102723322,"LOC102723322","uncharacterized LOC102723322"
499326881,"8",1875,"E2F5","E2F transcription factor 5, p130-binding"
499326882,"8",401466,"C8orf59","chromosome 8 open reading frame 59"
499326883,"8",100507258,"LOC100507258","uncharacterized LOC100507258"
499326884,"8",105375936,"LOC105375936","uncharacterized LOC105375936"
499326885,"8",105375935,"LOC105375935","uncharacterized LOC105375935"
499326886,"8",377677,"CA13","carbonic anhydrase XIII"
499326887,"8",759,"CA1","carbonic anhydrase I"
499326888,"8",761,"CA3","carbonic anhydrase III"
499326889,"8",100996348,"LOC100996348","uncharacterized LOC100996348"
499326890,"8",760,"CA2","carbonic anhydrase II"
499326891,"8",105375937,"LOC105375937","uncharacterized LOC105375937"
499326892,"8",392242,"REXO1L8P","REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 8, pseudogene"
499326893,"8",441359,"REXO1L3P","REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 3, pseudogene"
499326894,"8",254958,"REXO1L1P","REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 1, pseudogene"
499326895,"8",100289448,"REXO1L12P","REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 12, pseudogene"
499326896,"8",101929601,"LOC101929601","putative exonuclease GOR"
499326897,"8",100288470,"REXO1L11P","REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 11, pseudogene"
499326898,"8",101929627,"LOC101929627","putative exonuclease GOR"
499326899,"8",100288500,"REXO1L10P","REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 10, pseudogene"
499326900,"8",100506246,"REXO1L9P","REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 9, pseudogene"
499326901,"8",100288527,"REXO1L2P","REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 2, pseudogene"
499326902,"8",100288562,"LOC100288562","putative exonuclease GOR"
499326903,"8",653042,"REXO1L4P","REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 4, pseudogene"
499326904,"8",441361,"REXO1L5P","REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 5, pseudogene"
499326905,"8",441362,"REXO1L6P","REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 6, pseudogene"
499326906,"8",105375622,"LOC105375622","uncharacterized LOC105375622"
499326907,"8",642320,"RPL36AP31","ribosomal protein L36a pseudogene 31"
499326908,"8",100131339,"RPL32P4","ribosomal protein L32 pseudogene 4"
499326909,"8",85481,"PSKH2","protein serine kinase H2"
499326910,"8",245972,"ATP6V0D2","ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d2"
499326911,"8",105375623,"LOC105375623","uncharacterized LOC105375623"
499326912,"8",157724,"SLC7A13","solute carrier family 7 (anionic amino acid transporter), member 13"
499326913,"8",105375624,"LOC105375624","uncharacterized LOC105375624"
499326914,"8",11059,"WWP1","WW domain containing E3 ubiquitin protein ligase 1"
499326915,"8",51115,"RMDN1","regulator of microtubule dynamics 1"
499326916,"8",100420307,"NTAN1P2","N-terminal asparagine amidase pseudogene 2"
499326917,"8",399495,"SLC2A3P4","solute carrier family 2 (facilitated glucose transporter), member 3 pseudogene 4"
499326918,"8",8895,"CPNE3","copine III"
499326919,"8",54714,"CNGB3","cyclic nucleotide gated channel beta 3"
499326920,"8",100419614,"MIOXP1","myo-inositol oxygenase pseudogene 1"
499326921,"8",105375625,"LOC105375625","uncharacterized LOC105375625"
499326922,"8",100418751,"GOLGA2P1","golgin A2 pseudogene 1"
499326923,"8",101928256,"UBE2Q2P10","101928256"
499326924,"8",168975,"CNBD1","cyclic nucleotide binding domain containing 1"
499326925,"8",100128412,"VTA1P2","vesicle (multivesicular body) trafficking 1 pseudogene 2"
499326926,"8",642461,"IARS2P1","isoleucyl-tRNA synthetase 2, mitochondrial pseudogene 1"
499326927,"8",105375626,"LOC105375626","uncharacterized LOC105375626"
499326928,"8",6661,"SOX5P","SRY (sex determining region Y)-box 5 pseudogene"
499326929,"8",100419762,"LOC100419762","zinc finger protein 773 pseudogene"
499326930,"8",138009,"DCAF4L2","DDB1 and CUL4 associated factor 4-like 2"
499326931,"8",105375627,"LOC105375627","uncharacterized LOC105375627"
499326932,"8",105375628,"LOC105375628","uncharacterized LOC105375628"
499326933,"8",4325,"MMP16","matrix metallopeptidase 16 (membrane-inserted)"
499326934,"8",100873525,"RNA5SP272","RNA, 5S ribosomal pseudogene 272"
499326935,"8",100129100,"LOC100129100","100129100"
499326936,"8",105375629,"LOC105375629","uncharacterized LOC105375629"
499326937,"8",105375631,"LOC105375631","uncharacterized LOC105375631"
499326938,"8",105375630,"LOC105375630","uncharacterized LOC105375630"
499326939,"8",105375632,"LOC105375632","uncharacterized LOC105375632"
499326940,"8",101929709,"LOC101929709","uncharacterized LOC101929709"
499326941,"8",8767,"RIPK2","receptor-interacting serine-threonine kinase 2"
499326942,"8",100462851,"COX6B1P6","cytochrome c oxidase subunit VIb polypeptide 1 (ubiquitous) pseudogene 6"
499326943,"8",734,"OSGIN2","oxidative stress induced growth inhibitor family member 2"
499326944,"8",4683,"NBN","nibrin"
499326945,"8",1666,"DECR1","2,4-dienoyl CoA reductase 1, mitochondrial"
499326946,"8",793,"CALB1","calbindin 1, 28kDa"
