ENSP00000350032	FRMD4A	DOID:305	Carcinoma	COSMIC	41 samples	1
ENSP00000350036	SMC1B	DOID:305	Carcinoma	COSMIC	21 samples	0
ENSP00000350049	HOMEZ	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000350052	POTEF	DOID:1324	Lung cancer	COSMIC	11 samples	0
ENSP00000350052	POTEF	DOID:1380	Endometrial cancer	COSMIC	11 samples	0
ENSP00000350052	POTEF	DOID:305	Carcinoma	COSMIC	42 samples	1
ENSP00000350078	ARID5A	DOID:303	substance-related disorder	DistiLD	p-value = 4e-06	1
ENSP00000350078	ARID5A	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000350094	QRICH1	DOID:305	Carcinoma	COSMIC	21 samples	0
ENSP00000350136	RIMKLB	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000350162	SYCP2	DOID:1380	Endometrial cancer	COSMIC	10 samples	0
ENSP00000350162	SYCP2	DOID:263	Kidney cancer	COSMIC	16 samples	0
ENSP00000350162	SYCP2	DOID:305	Carcinoma	COSMIC	49 samples	1
ENSP00000350162	SYCP2	DOID:3571	Liver cancer	COSMIC	10 samples	0
ENSP00000350170	FXR1	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000350170	FXR1	DOID:305	Carcinoma	COSMIC	21 samples	0
ENSP00000350170	FXR1	DOID:5419	Schizophrenia	DistiLD	p-value = 2e-06	1
ENSP00000350195	MAP3K6	DOID:305	Carcinoma	COSMIC	31 samples	0
ENSP00000350198	SSTR2	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000350199	AP1B1	DOID:1242	Globe disease	DistiLD	p-value = 3e-06	1
ENSP00000350199	AP1B1	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000350215	SEMA5B	DOID:263	Kidney cancer	COSMIC	17 samples	0
ENSP00000350215	SEMA5B	DOID:305	Carcinoma	COSMIC	28 samples	0
ENSP00000350215	SEMA5B	DOID:5041	Esophageal cancer	DistiLD	p-value = 1e-07	2
ENSP00000350222	OR51D1	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000350222	OR51D1	DOID:583	Hemolytic anemia	DistiLD	p-value = 3e-14	2
ENSP00000350248	OR14A16	DOID:1324	Lung cancer	COSMIC	11 samples	0
ENSP00000350248	OR14A16	DOID:305	Carcinoma	COSMIC	30 samples	0
ENSP00000350249	POT1	DOID:0060083	Immune system cancer	COSMIC	18 samples	0
ENSP00000350249	POT1	DOID:10747	Lymphoid leukemia	COSMIC	18 samples	0
ENSP00000350249	POT1	DOID:305	Carcinoma	COSMIC	31 samples	0
ENSP00000350249	POT1	DOID:3571	Liver cancer	COSMIC	10 samples	0
ENSP00000350256	CCR9	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000350261	SAMD4A	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000350261	SAMD4A	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000350263	PIGN	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000350263	PIGN	DOID:5408	Paget's disease of bone	DistiLD	p-value = 3e-06	1
ENSP00000350265	ENPP3	DOID:305	Carcinoma	COSMIC	29 samples	0
ENSP00000350266	DENND2D	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000350267	BRPF3	DOID:305	Carcinoma	COSMIC	25 samples	0
ENSP00000350278	SLC30A7	DOID:2377	Multiple sclerosis	DistiLD	p-value = 3e-10	2
ENSP00000350278	SLC30A7	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000350295	ZNF816	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000350297	ASAP1	DOID:2377	Multiple sclerosis	DistiLD	p-value = 2e-06	1
ENSP00000350297	ASAP1	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000350297	ASAP1	DOID:305	Carcinoma	COSMIC	36 samples	1
ENSP00000350310	ATP2B4	DOID:12365	Malaria	DistiLD	p-value = 2e-10	2
ENSP00000350310	ATP2B4	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000350310	ATP2B4	DOID:305	Carcinoma	COSMIC	31 samples	0
ENSP00000350331	ASB13	DOID:1612	Breast cancer	DistiLD	p-value = 5e-06	0
ENSP00000350332	MYBPC2	DOID:305	Carcinoma	COSMIC	44 samples	1
ENSP00000350333	SAP130	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000350333	SAP130	DOID:305	Carcinoma	COSMIC	33 samples	1
ENSP00000350348	GRM7	DOID:0050567	Orofacial cleft	DistiLD	p-value = 8e-06	0
ENSP00000350348	GRM7	DOID:1324	Lung cancer	COSMIC	15 samples	0
ENSP00000350348	GRM7	DOID:1596	Mental depression	DistiLD	p-value = 1e-06	1
ENSP00000350348	GRM7	DOID:1612	Breast cancer	DistiLD	p-value = 3e-06	1
ENSP00000350348	GRM7	DOID:1909	Melanoma	COSMIC	14 samples	0
ENSP00000350348	GRM7	DOID:263	Kidney cancer	COSMIC	20 samples	0
ENSP00000350348	GRM7	DOID:305	Carcinoma	COSMIC	70 samples	1
ENSP00000350348	GRM7	DOID:3571	Liver cancer	COSMIC	10 samples	0
ENSP00000350348	GRM7	DOID:4159	Skin cancer	COSMIC	15 samples	0
ENSP00000350348	GRM7	DOID:594	Panic disorder	DistiLD	p-value = 2e-06	1
ENSP00000350358	PRAMEF12	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000350359	CREB5	DOID:1094	Attention deficit hyperactivity disorder	DistiLD	p-value = 5e-06	0
ENSP00000350359	CREB5	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000350359	CREB5	DOID:5679	Retinal disease	DistiLD	p-value = 7e-06	0
ENSP00000350364	NEGR1	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 1e-06	1
ENSP00000350364	NEGR1	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000350364	NEGR1	DOID:9074	Systemic lupus erythematosus	DistiLD	p-value = 7e-06	0
ENSP00000350364	NEGR1	DOID:9970	Obesity	DistiLD	p-value = 6e-08	2
ENSP00000350377	MCTP2	DOID:114	Heart disease	DistiLD	p-value = 3e-06	1
ENSP00000350377	MCTP2	DOID:1909	Melanoma	COSMIC	12 samples	0
ENSP00000350377	MCTP2	DOID:305	Carcinoma	COSMIC	33 samples	1
ENSP00000350377	MCTP2	DOID:3571	Liver cancer	COSMIC	12 samples	0
ENSP00000350386	CHM	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000350387	HYAL2	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000350402	HHLA2	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000350415	GJA9	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000350418	ZNF98	DOID:216	Dental caries	DistiLD	p-value = 1e-06	1
ENSP00000350418	ZNF98	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000350425	APOA4	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 2e-07	2
ENSP00000350425	APOA4	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000350447	SGOL2	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000350447	SGOL2	DOID:305	Carcinoma	COSMIC	27 samples	0
ENSP00000350474	OR8D1	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000350475	SLC4A5	DOID:263	Kidney cancer	COSMIC	13 samples	0
ENSP00000350475	SLC4A5	DOID:305	Carcinoma	COSMIC	38 samples	1
ENSP00000350541	AQPEP	DOID:263	Kidney cancer	COSMIC	14 samples	0
ENSP00000350541	AQPEP	DOID:305	Carcinoma	COSMIC	35 samples	1
ENSP00000350547	SEMA4F	DOID:1242	Globe disease	DistiLD	p-value = 4e-06	1
ENSP00000350547	SEMA4F	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000350547	SEMA4F	DOID:305	Carcinoma	COSMIC	33 samples	1
ENSP00000350552	RFX4	DOID:14330	Parkinson's disease	DistiLD	p-value = 2e-07	2
ENSP00000350552	RFX4	DOID:305	Carcinoma	COSMIC	23 samples	0
ENSP00000350576	ZNF441	DOID:305	Carcinoma	COSMIC	24 samples	0
ENSP00000350592	MAGEA12	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000350616	DDC	DOID:10747	Lymphoid leukemia	DistiLD	p-value = 1e-06	1
ENSP00000350616	DDC	DOID:12365	Malaria	DistiLD	p-value = 6e-06	0
ENSP00000350616	DDC	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000350630	TLL2	DOID:1094	Attention deficit hyperactivity disorder	DistiLD	p-value = 2e-06	1
ENSP00000350630	TLL2	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000350630	TLL2	DOID:305	Carcinoma	COSMIC	30 samples	0
ENSP00000350639	MAPKAPK3	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000350651	ERI2	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000350676	PHF8	DOID:305	Carcinoma	COSMIC	29 samples	0
ENSP00000350681	ELK4	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000350686	ANKLE2	DOID:1324	Lung cancer	COSMIC	11 samples	0
ENSP00000350686	ANKLE2	DOID:305	Carcinoma	COSMIC	32 samples	1
ENSP00000350698	DDX47	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000350708	RAD23B	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 7e-06	0
ENSP00000350708	RAD23B	DOID:10283	Prostate cancer	DistiLD	p-value = 5e-14	2
ENSP00000350708	RAD23B	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000350718	TMCC2	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000350718	TMCC2	DOID:583	Hemolytic anemia	DistiLD	p-value = 1e-20	2
ENSP00000350719	SYNE2	DOID:10273	Heart conduction disease	DistiLD	p-value = 6e-13	2
ENSP00000350719	SYNE2	DOID:1612	Breast cancer	COSMIC	19 samples	0
ENSP00000350719	SYNE2	DOID:263	Kidney cancer	COSMIC	27 samples	0
ENSP00000350719	SYNE2	DOID:2841	Asthma	DistiLD	p-value = 6e-07	1
ENSP00000350719	SYNE2	DOID:305	Carcinoma	COSMIC	104 samples	1
ENSP00000350719	SYNE2	DOID:3571	Liver cancer	COSMIC	21 samples	0
ENSP00000350719	SYNE2	DOID:5672	Large intestine cancer	COSMIC	13 samples	0
ENSP00000350720	SMARCA4	DOID:0060083	Immune system cancer	COSMIC	11 samples	0
ENSP00000350720	SMARCA4	DOID:10747	Lymphoid leukemia	COSMIC	10 samples	0
ENSP00000350720	SMARCA4	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 1e-08	2
ENSP00000350720	SMARCA4	DOID:1324	Lung cancer	COSMIC	11 samples	0
ENSP00000350720	SMARCA4	DOID:1612	Breast cancer	COSMIC	27 samples	0
ENSP00000350720	SMARCA4	DOID:1793	Pancreatic cancer	COSMIC	14 samples	0
ENSP00000350720	SMARCA4	DOID:263	Kidney cancer	COSMIC	24 samples	0
ENSP00000350720	SMARCA4	DOID:305	Carcinoma	COSMIC	95 samples	1
ENSP00000350720	SMARCA4	DOID:3571	Liver cancer	COSMIC	12 samples	0
ENSP00000350720	SMARCA4	DOID:3858	DOID:3858	COSMIC	20 samples	0
ENSP00000350720	SMARCA4	DOID:5672	Large intestine cancer	COSMIC	10 samples	0
ENSP00000350720	SMARCA4	DOID:5844	Myocardial infarction	DistiLD	p-value = 2e-09	2
ENSP00000350757	GMFB	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000350773	ZNF329	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000350773	ZNF329	DOID:305	Carcinoma	COSMIC	25 samples	0
ENSP00000350785	DAPK1	DOID:1561	Cognitive disorder	DistiLD	p-value = 1e-06	1
ENSP00000350785	DAPK1	DOID:1793	Pancreatic cancer	DistiLD	p-value = 1e-06	1
ENSP00000350785	DAPK1	DOID:263	Kidney cancer	COSMIC	22 samples	0
ENSP00000350785	DAPK1	DOID:305	Carcinoma	COSMIC	47 samples	1
ENSP00000350789	SFMBT1	DOID:13189	Gout	DistiLD	p-value = 3e-16	2
ENSP00000350789	SFMBT1	DOID:305	Carcinoma	COSMIC	23 samples	0
ENSP00000350789	SFMBT1	DOID:8778	Crohn's disease	DistiLD	p-value = 1e-08	2
ENSP00000350833	MPPED2	DOID:216	Dental caries	DistiLD	p-value = 8e-06	0
ENSP00000350833	MPPED2	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000350836	OR2L13	DOID:263	Kidney cancer	COSMIC	14 samples	0
ENSP00000350836	OR2L13	DOID:305	Carcinoma	COSMIC	31 samples	0
ENSP00000350844	PAX5	DOID:0050567	Orofacial cleft	DistiLD	p-value = 6e-06	0
ENSP00000350844	PAX5	DOID:0060083	Immune system cancer	COSMIC	50 samples	1
ENSP00000350844	PAX5	DOID:10747	Lymphoid leukemia	COSMIC	50 samples	1
ENSP00000350844	PAX5	DOID:1094	Attention deficit hyperactivity disorder	DistiLD	p-value = 4e-08	2
ENSP00000350844	PAX5	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000350844	PAX5	DOID:7148	Rheumatoid arthritis	DistiLD	p-value = 8e-07	1
ENSP00000350844	PAX5	DOID:9970	Obesity	DistiLD	p-value = 9e-09	2
ENSP00000350854	VPS13D	DOID:1909	Melanoma	COSMIC	13 samples	0
ENSP00000350854	VPS13D	DOID:263	Kidney cancer	COSMIC	26 samples	0
ENSP00000350854	VPS13D	DOID:305	Carcinoma	COSMIC	69 samples	1
ENSP00000350854	VPS13D	DOID:3571	Liver cancer	COSMIC	13 samples	0
ENSP00000350854	VPS13D	DOID:4159	Skin cancer	COSMIC	10 samples	0
ENSP00000350876	DNM3	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 7e-12	2
ENSP00000350876	DNM3	DOID:11476	Osteoporosis	DistiLD	p-value = 9e-15	2
ENSP00000350876	DNM3	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000350876	DNM3	DOID:305	Carcinoma	COSMIC	29 samples	0
ENSP00000350876	DNM3	DOID:583	Hemolytic anemia	DistiLD	p-value = 2e-14	2
ENSP00000350876	DNM3	DOID:9970	Obesity	DistiLD	p-value = 1e-17	2
ENSP00000350878	S1PR3	DOID:305	Carcinoma	COSMIC	23 samples	0
ENSP00000350881	GRAMD1C	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000350894	SERPINH1	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000350896	EPHB4	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000350896	EPHB4	DOID:305	Carcinoma	COSMIC	32 samples	1
ENSP00000350928	GAD1	DOID:13189	Gout	DistiLD	p-value = 3e-06	1
ENSP00000350928	GAD1	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000350934	RABEP2	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 7e-09	2
ENSP00000350934	RABEP2	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000350937	TES	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000350941	SRC	DOID:263	Kidney cancer	COSMIC	15 samples	0
ENSP00000350941	SRC	DOID:305	Carcinoma	COSMIC	22 samples	0
ENSP00000350965	TMBIM4	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000350990	TNKS1BP1	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000350990	TNKS1BP1	DOID:305	Carcinoma	COSMIC	46 samples	1
ENSP00000351015	NF1	DOID:0060083	Immune system cancer	COSMIC	37 samples	1
ENSP00000351015	NF1	DOID:10747	Lymphoid leukemia	COSMIC	21 samples	0
ENSP00000351015	NF1	DOID:1324	Lung cancer	COSMIC	28 samples	0
ENSP00000351015	NF1	DOID:1380	Endometrial cancer	COSMIC	14 samples	0
ENSP00000351015	NF1	DOID:1612	Breast cancer	COSMIC	56 samples	1
ENSP00000351015	NF1	DOID:1909	Melanoma	COSMIC	27 samples	0
ENSP00000351015	NF1	DOID:201	Connective tissue cancer	COSMIC	81 samples	1
ENSP00000351015	NF1	DOID:2394	Ovarian cancer	COSMIC	14 samples	0
ENSP00000351015	NF1	DOID:2627	DOID:2627	COSMIC	46 samples	1
ENSP00000351015	NF1	DOID:263	Kidney cancer	COSMIC	49 samples	1
ENSP00000351015	NF1	DOID:305	Carcinoma	COSMIC	154 samples	1
ENSP00000351015	NF1	DOID:3571	Liver cancer	COSMIC	15 samples	0
ENSP00000351015	NF1	DOID:4159	Skin cancer	COSMIC	26 samples	0
ENSP00000351015	NF1	DOID:962	Neurofibroma	COSMIC	70 samples	1
ENSP00000351040	FAM217B	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000351042	ZNF100	DOID:1324	Lung cancer	COSMIC	10 samples	0
ENSP00000351042	ZNF100	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000351042	ZNF100	DOID:305	Carcinoma	COSMIC	41 samples	1
ENSP00000351047	ICA1L	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000351049	PAK4	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000351052	ZC3HC1	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 9e-18	2
ENSP00000351052	ZC3HC1	DOID:305	Carcinoma	COSMIC	22 samples	0
ENSP00000351059	CX3CR1	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000351068	KCNMB2	DOID:10124	Corneal disease	DistiLD	p-value = 1e-08	2
ENSP00000351068	KCNMB2	DOID:10747	Lymphoid leukemia	DistiLD	p-value = 6e-06	0
ENSP00000351068	KCNMB2	DOID:1242	Globe disease	DistiLD	p-value = 1e-06	1
ENSP00000351068	KCNMB2	DOID:13189	Gout	DistiLD	p-value = 4e-06	1
ENSP00000351068	KCNMB2	DOID:1596	Mental depression	DistiLD	p-value = 5e-06	0
ENSP00000351068	KCNMB2	DOID:303	substance-related disorder	DistiLD	p-value = 4e-06	1
ENSP00000351068	KCNMB2	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000351068	KCNMB2	DOID:3312	Bipolar disorder	DistiLD	p-value = 1e-06	1
ENSP00000351075	SUSD2	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000351075	SUSD2	DOID:332	Amyotrophic lateral sclerosis	DistiLD	p-value = 2e-09	2
ENSP00000351100	WDR55	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000351113	FRYL	DOID:263	Kidney cancer	COSMIC	21 samples	0
ENSP00000351113	FRYL	DOID:305	Carcinoma	COSMIC	48 samples	1
ENSP00000351118	CDHR5	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000351132	RHOT1	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000351137	XAB2	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000351138	FAM73B	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000351147	DCAF4	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000351153	PARPBP	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000351155	ATL1	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000351157	TXNDC15	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000351190	ITIH2	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000351190	ITIH2	DOID:305	Carcinoma	COSMIC	33 samples	1
ENSP00000351206	TXLNB	DOID:305	Carcinoma	COSMIC	30 samples	0
ENSP00000351207	KIAA1671	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000351207	KIAA1671	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 1e-05	0
ENSP00000351209	EPHA2	DOID:305	Carcinoma	COSMIC	34 samples	1
ENSP00000351211	OR6C6	DOID:305	Carcinoma	COSMIC	21 samples	0
ENSP00000351244	VN1R2	DOID:1324	Lung cancer	COSMIC	10 samples	0
ENSP00000351244	VN1R2	DOID:305	Carcinoma	COSMIC	29 samples	0
ENSP00000351250	TRIM33	DOID:263	Kidney cancer	COSMIC	12 samples	0
ENSP00000351250	TRIM33	DOID:305	Carcinoma	COSMIC	38 samples	1
ENSP00000351255	STAT4	DOID:12236	Primary biliary cirrhosis	DistiLD	p-value = 1e-06	1
ENSP00000351255	STAT4	DOID:17	Musculoskeletal system disease	DistiLD	p-value = 1e-09	2
ENSP00000351255	STAT4	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000351255	STAT4	DOID:418	Systemic scleroderma	DistiLD	p-value = 2e-13	2
ENSP00000351255	STAT4	DOID:7148	Rheumatoid arthritis	DistiLD	p-value = 2e-06	1
ENSP00000351255	STAT4	DOID:8778	Crohn's disease	DistiLD	p-value = 3e-11	2
ENSP00000351255	STAT4	DOID:9074	Systemic lupus erythematosus	DistiLD	p-value = 1e-21	2
ENSP00000351273	CASP8	DOID:263	Kidney cancer	COSMIC	17 samples	0
ENSP00000351273	CASP8	DOID:305	Carcinoma	COSMIC	44 samples	1
ENSP00000351280	ZNF429	DOID:1091	Tooth disease	DistiLD	p-value = 2e-10	2
ENSP00000351280	ZNF429	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000351280	ZNF429	DOID:305	Carcinoma	COSMIC	34 samples	1
ENSP00000351284	RAD52	DOID:1324	Lung cancer	DistiLD	p-value = 6e-07	1
ENSP00000351310	COL6A6	DOID:1612	Breast cancer	COSMIC	12 samples	0
ENSP00000351310	COL6A6	DOID:263	Kidney cancer	COSMIC	20 samples	0
ENSP00000351310	COL6A6	DOID:305	Carcinoma	COSMIC	61 samples	1
ENSP00000351310	COL6A6	DOID:5672	Large intestine cancer	COSMIC	10 samples	0
ENSP00000351314	PSMB10	DOID:8778	Crohn's disease	DistiLD	p-value = 2e-07	2
ENSP00000351318	PLEKHG1	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000351318	PLEKHG1	DOID:303	substance-related disorder	DistiLD	p-value = 1e-06	1
ENSP00000351318	PLEKHG1	DOID:305	Carcinoma	COSMIC	34 samples	1
ENSP00000351318	PLEKHG1	DOID:594	Panic disorder	DistiLD	p-value = 5e-07	1
ENSP00000351327	AKAP4	DOID:305	Carcinoma	COSMIC	27 samples	0
ENSP00000351333	ARHGAP19	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000351342	PTPN5	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000351346	VPS13B	DOID:10652	Alzheimer's disease	DistiLD	p-value = 4e-06	1
ENSP00000351346	VPS13B	DOID:1612	Breast cancer	COSMIC	11 samples	0
ENSP00000351346	VPS13B	DOID:1909	Melanoma	COSMIC	16 samples	0
ENSP00000351346	VPS13B	DOID:263	Kidney cancer	COSMIC	32 samples	1
ENSP00000351346	VPS13B	DOID:305	Carcinoma	COSMIC	113 samples	1
ENSP00000351346	VPS13B	DOID:3571	Liver cancer	COSMIC	22 samples	0
ENSP00000351346	VPS13B	DOID:4159	Skin cancer	COSMIC	16 samples	0
ENSP00000351346	VPS13B	DOID:5672	Large intestine cancer	COSMIC	14 samples	0
ENSP00000351391	ZNF781	DOID:263	Kidney cancer	COSMIC	12 samples	0
ENSP00000351391	ZNF781	DOID:305	Carcinoma	COSMIC	37 samples	1
ENSP00000351407	ARNT	DOID:1909	Melanoma	DistiLD	p-value = 9e-11	2
ENSP00000351407	ARNT	DOID:305	Carcinoma	COSMIC	26 samples	0
ENSP00000351410	PRKAR1A	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 2e-06	1
ENSP00000351410	PRKAR1A	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000351416	ANKRD17	DOID:263	Kidney cancer	COSMIC	15 samples	0
ENSP00000351416	ANKRD17	DOID:305	Carcinoma	COSMIC	51 samples	1
ENSP00000351466	OR5AC2	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000351473	GIMAP5	DOID:2377	Multiple sclerosis	DistiLD	p-value = 5e-06	0
ENSP00000351473	GIMAP5	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000351484	NAALADL1	DOID:305	Carcinoma	COSMIC	21 samples	0
ENSP00000351490	MAX	DOID:305	Carcinoma	COSMIC	22 samples	0
ENSP00000351490	MAX	DOID:341	Peripheral vascular disease	DistiLD	p-value = 2e-12	2
ENSP00000351503	SPATS2L	DOID:1240	Leukemia	DistiLD	p-value = 9e-07	1
ENSP00000351503	SPATS2L	DOID:2841	Asthma	DistiLD	p-value = 1e-06	1
ENSP00000351503	SPATS2L	DOID:305	Carcinoma	COSMIC	22 samples	0
ENSP00000351520	ENTPD4	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000351524	HELZ	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000351524	HELZ	DOID:305	Carcinoma	COSMIC	36 samples	1
ENSP00000351524	HELZ	DOID:3571	Liver cancer	COSMIC	12 samples	0
ENSP00000351530	ZXDA	DOID:305	Carcinoma	COSMIC	21 samples	0
ENSP00000351536	QSOX2	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000351539	ZNF238	DOID:305	Carcinoma	COSMIC	23 samples	0
ENSP00000351539	ZNF238	DOID:5679	Retinal disease	DistiLD	p-value = 1e-07	2
ENSP00000351552	GATAD2A	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 1e-06	1
ENSP00000351552	GATAD2A	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000351575	BDP1	DOID:305	Carcinoma	COSMIC	40 samples	1
ENSP00000351575	BDP1	DOID:3571	Liver cancer	COSMIC	15 samples	0
ENSP00000351591	NLGN3	DOID:305	Carcinoma	COSMIC	21 samples	0
ENSP00000351593	SMTN	DOID:305	Carcinoma	COSMIC	26 samples	0
ENSP00000351596	TTC37	DOID:263	Kidney cancer	COSMIC	14 samples	0
ENSP00000351596	TTC37	DOID:305	Carcinoma	COSMIC	36 samples	1
ENSP00000351602	FUT4	DOID:10825	Essential hypertension	DistiLD	p-value = 9e-07	1
ENSP00000351605	FZD6	DOID:305	Carcinoma	COSMIC	22 samples	0
ENSP00000351618	PARD3B	DOID:12849	Autistic disorder	DistiLD	p-value = 4e-07	2
ENSP00000351618	PARD3B	DOID:305	Carcinoma	COSMIC	29 samples	0
ENSP00000351618	PARD3B	DOID:399	Tuberculosis	DistiLD	p-value = 2e-06	1
ENSP00000351618	PARD3B	DOID:635	Acquired immunodeficiency syndrome	DistiLD	p-value = 3e-09	2
ENSP00000351618	PARD3B	DOID:7148	Rheumatoid arthritis	DistiLD	p-value = 7e-06	0
ENSP00000351618	PARD3B	DOID:8398	Osteoarthritis	DistiLD	p-value = 6e-06	0
ENSP00000351644	GTPBP3	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000351650	NUDT3	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 3e-08	2
ENSP00000351664	MICAL1	DOID:305	Carcinoma	COSMIC	30 samples	0
ENSP00000351669	MANEA	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000351682	CNDP1	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000351684	CAMSAP2	DOID:1826	Epilepsy	DistiLD	p-value = 1e-08	2
ENSP00000351684	CAMSAP2	DOID:305	Carcinoma	COSMIC	32 samples	1
ENSP00000351686	PRDM10	DOID:263	Kidney cancer	COSMIC	13 samples	0
ENSP00000351686	PRDM10	DOID:305	Carcinoma	COSMIC	45 samples	1
ENSP00000351695	PNLIPRP1	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000351697	REV3L	DOID:305	Carcinoma	COSMIC	37 samples	1
ENSP00000351697	REV3L	DOID:3571	Liver cancer	COSMIC	10 samples	0
